NOME,TIPO
ZR LOGISTICS SAL,J
OLGA IVANOVNAKULYGINA,F
RAYMOND ZINARAHME,F
TEDDY ZINARAHME,F
JOINT STOCK COMPANY INFORMATION SECURITY REFORM,J
KALUGA RESEARCH INSTITUTE OF RADIO ENGINEERING JSC,J
AVIAAVTOMATIKA NAMED AFTER V. TARASOV JSC,J
JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE ALMAZ,J
JOINT STOCK COMPANY CENTER OF RESEARCH AND TECHNOLOGY SERVICES DINAMIKA,J
STATE RESEARCH INSTITUTE OF AVIATION SYSTEMS STATE RESEARCH CENTER OF THE RUSSIAN FEDERATION,J
KIZLYAR ELECTROMECHANICAL PLANT JSC,J
JOINT STOCK COMPANY PRODUCTION ASSOCIATION URAL OPTICAL AND MECHANICAL PLANT NAMED AFTER E.S. YALAMOV,J
CLOSED JOINT-STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE TOPAZ,J
JOINT STOCK COMPANY SPECIAL DESIGN BUREAU TURBINA,J
PUBLIC JOINT STOCK COMPANY RESEARCH & PRODUCTION CORPORATION ISTOK NAMED AFTER AI SHOKIN,J
JOINT STOCK COMPANY STATE SCIENTIFIC RESEARCH INSTITUTE KRISTALL,J
OPEN JOINT STOCK COMPANY MOSCOW MACHINERY BUILDING PLANT AVANGARD,J
MARIYSKIY MACHINE-BUILDING PLANT OPEN JOINT STOCK COMPANY,J
OPEN JOINT STOCK COMPANY START SCIENTIFIC AND PRODUCTION ENTERPRISE NAMED AFTER A. YASKIN,J
OPEN JOINT STOCK COMPANY KHABAROVSK RADIO ENGINEERING PLANT,J
JOINT STOCK COMPANY VYATSKOYE MASHINOSTROITELNOYE PREDPRIYATIYE AVITEK,J
JOINT STOCK COMPANY ALL-RUSSIAN RESEARCH INSTITUTE SIGNAL,J
VIKTOR YURYEVICHANOSOV,F
JOINT STOCK COMPANY RADIOPRIBOR,J
PUBLIC JOINT STOCK COMPANY VYMPEL INTERSTATE CORPORATION,J
ALEKSEY NIKOLAEVICHCHUMAKOV,F
OLEG IVANOVICHPUGACHYOV,F
ALEKSEY PETROVICHSOSONNYY,F
DMITRIY VLADIMIROVICHDZINIKASHVILI,F
MARIYA VASILYEVNAKOLEDA,F
ANASTASIYA VIKTOROVNAKUZNETSOVA,F
NADEZHDA VITALYEVNALASHKARYOVA,F
YURIY VIKTOROVICHDANILTSEV,F
TAMERLAN BORISOVICHENALDIEV,F
ROMAN YURYEVICHLENSHIN,F
YURIY VALERYEVICHSHEVCHENKO,F
DMITRIY VASILYEVICHKHAVCHENKO,F
STATE FLIGHT TESTING CENTER NAMED AFTER V.P. CHKALOV,J
KAMAZ PUBLICLY TRADED COMPANY,J
LEASING COMPANY KAMAZ INCORPORATED,J
NEFAZ PUBLICLY TRADED COMPANY,J
PUBLIC JOINT STOCK COMPANY TUTAEV MOTOR PLANT,J
AKTSIONERNOE OBSHCHESTVO TORGOVO-FINANSOVAYA KOMPANIYA KAMAZ,J
NON-STATE PENSION FUND FIRST INDUSTRIAL ALLIANCE,J
BEGISHEVO AIRPORT JOINT STOCK COMPANY,J
CHELNYVODOKANAL OOO,J
MIKAM HOLDINGS LIMITED,J
JOINT STOCK COMPANY KRASNODARSKIY AVTOCENTR KAMAZ,J
SERGEI ANATOLYEVICHKOGOGIN,F
ZALOG OOO,J
LIMITED LIABILITY COMPANY PFMK,J
LIMITED LIABILITY COMPANY ALFA-INVEST,J
JOINT STOCK COMPANY CONCERN AVTOMATIKA,J
JOINT STOCK COMPANY SCIENTIFIC RESEARCH INSTITUTE GIRICOND,J
JOINT STOCK COMPANY SCIENTIFIC RESEARCH INSTITUTE OF ELECTRICAL CARBON PRODUCTS,J
JOINT STOCK COMPANY SCIENTIFIC RESEARCH INSTITUTE PLATAN WITH PLANT,J
JOINT STOCK COMPANY SPECIAL RELAY SYSTEM DESIGN AND ENGINEERING BUREAU,J
JOINT STOCK COMPANY TRADING HOUSE ROSEL,J
JOINT STOCK COMPANY PLASMA,J
JOINT STOCK COMPANY CENTRAL RESEARCH INSTITUTE CYCLONE,J
JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE KONTAKT,J
JOINT STOCK COMPANY RUSSIAN RESEARCH INSTITUTE ELECTRONSTANDART,J
JOINT STOCK COMPANY METEOR PLANT,J
JOINT STOCK COMPANY UNITED ENGINE CORPORATION,J
TATIANA VIKTOROVNAPEREVERZEVA,F
ALEKSANDR EVGENYEVICHANANCHENKO,F
VLADIMIR NIKOLAEVICHANTONOV,F
VLADIMIR VLADIMIROVICHEZHIKOV,F
ESTATE MANAGMENT COMPANY LIMITED,J
JOINT STOCK COMPANY RT-TEKHPRIEMKA,J
VITALIY PAVLOVICHKHOTSENKO,F
RT-CAPITAL LIMITED LIABILITY COMPANY,J
RT-PROJECT TECHNOLOGY OPEN JOINT STOCK COMPANY,J
RT-BUSINESS DEVELOPMENT,J
ALEKSANDR DMITRIEVICHKHARICHEV,F
AKTSIONERNOE OBSHCHESTVO NAUCHNO ISSLEDOVATELSKII INSTITUT PROMYSHLENNOGO TELEVIDENIYA RASTR,J
AKTSIONERNOE OBSHCHESTVO NAUCHNO ISSLEDOVATELSKII INSTITUT SREDSTV VYCHISLITELNOI TEKHNIKI,J
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE SVYAZ,J
AKTSIONERNOE OBSHCHESTVO RYAZANSKII ZAVOD METALLOKERAMICHESKIKH PRIBOROV,J
AKTSIONERNOE OBSHCHESTVO SPETSIALNOE KONSTRUKTORSKOE BYURO VYCHISLITELNOI TEKHNIKI,J
AKTSIONERNOE OBSHCHESTVO SPETSIALNOE PROEKTNO KONSTRUKTORSKOE BYURO SREDSTV UPRAVLENIYA,J
SCIENTIFIC AND RESEARCH INSTITUTE FERRIT DOMEN,J
JOINT STOCK COMPANY SCIENTIFIC AND RESEARCH INSTITUTE OF ELECTRONIC ENGINEERING MATERIALS,J
AO NPP TSIKLON TEST,J
AKTSIONERNOE OBSHCHESTVO ELEKTRON OPTRONIK,J
YURIY NIKOLAEVICHGOVTVIN,F
ANNA YURIEVNATODOROVA,F
THE FEDERATION COUNCIL OF THE FEDERAL ASSEMBLY OF THE RUSSIAN FEDERATION,J
ELENA OSIPOVNAAVDEEVA,F
SERGEY FATEEVICHBRILKA,F
ARSEN BASHIROVICHKANOKOV,F
MAKSIM GENNADYEVICHKAVDZHARADZE,F
OLGA FEDOROVNAKOVITIDI,F
VIKTOR MELKHIOROVICHKRESS,F
SERGEY NIKOLAEVICHLUKIN,F
ALEKSANDR NIKOLAEVICHNEKRASOV,F
LYUDMILA BORISOVNANARUSOVA,F
IGOR VLADIMIROVICHPANCHENKO,F
VALERIY ANDREEVICHPONOMAREV,F
EDUARD ERGARTOVICHROSSEL,F
ANDREY ANATOLYEVICHTURCHAK,F
ILYAS MAGOMED-SALAMOVICHUMAHANOV,F
DMITRIY YURYEVICHVASILENKO,F
ALEKSANDR ARKADYEVICHZHUKOV,F
76TH GUARDS AIRBORNE ASSAULT CHERNIGOV RED BANNER ORDER OF SUVOROV DIVISION,J
234TH GUARDS AIRBORNE ASSAULT REGIMENT,J
64TH GUARDS DETACHED MOTOR RIFLE BRIGADE,J
ALEXANDER ALEKSANDROVICHKOKOREV,F
NATALIA VASILYEVNAKOKOREVA,F
DMITRIY VALERYEVICHAFANASYEV,F
EMC SUD LIMITED,J
ALEKSANDR NIKOLAEVICHPOPOV,F
VICTOR NIKOLAYEVICHKIRYANOV,F
NIKOLAY VALENTINOVICHANDRIANOV,F
DMITRIY VLADIMIROVICHARTYAKOV,F
TATIANA VLADIMIROVNAARTYAKOVA,F
TATIANA BORISOVNAKIRYANOVA,F
VLADIMIR ZALMANOVICHLITVIN,F
PRIVATE COMPANY PROMCOMPLEKTLOGISTIC,J
TINAKANDELAKI,F
YURY NIKOLAYEVICHKOPTEV,F
NATALYA VLADIMIROVNABORISOVA,F
ELENA ODULIOVNASIERRA,F
PAVEL MIKHAYLOVICHOSIN,F
VASILY YURYEVICHBROVKO,F
NATALYA IVANOVASMIRNOVA,F
MELANIYA ANDREYEVNAKONDRAKHINA,F
LEONTIY ANDREYEVICHKONDRAKHIN,F
SERGEY ANATOLEVICHSERDYUKOV,F
NATALYA ANATOLEVNASERDYUKOVA,F
EVGENIYA NIKOLAEVNAVASILEVA,F
JOINT STOCK COMPANY STATE TRANSPORTATION LEASING COMPANY,J
GTLK EUROPE DESIGNATED ACTIVITY COMPANY,J
GTLK EUROPE CAPITAL DESIGNATED ACTIVITY COMPANY,J
GTLK MIDDLE EAST FREE ZONE COMPANY,J
GTLK ASIA LIMITED,J
HALYNA VIKTORIVNADANYLCHENKO,F
VLADIMIR VLADIMIROVICHARTYAKOV,F
SERGEY ANATOLYEVICHTSYB,F
NIKOLAI ANATOLEVICHVOLOBUEV,F
ALEKSANDER YURYEVICHNAZAROV,F
DMITRY YURYEVICHLELIKOV,F
IGOR NIKOLAEVICHZAVIYALOV,F
MAKSIM VLADIMIROVICHVYBORNYKH,F
OLEG NIKOLAEVICHEVTUSHENKO,F
ANATOLY EDUARDOVICHSERDYUKOV,F
NAJEE TECHNOLOGY HOOSHMAND FATER LLC,J
KEE SENGKWEK,F
LLC VALTEX-ST,J
TEO BOON CHING WILDLIFE TRAFFICKING TRANSNATIONAL CRIMINAL ORGANIZATION,J
TEO BOONCHING,F
SUNRISE GREENLAND SDN. BHD.,J
JAM PETROCHEMICAL COMPANY,J
PETROGAT FZE,J
MAHDIEHSANCHULI,F
EMERALD FZE,J
MORTEZARAJABIESLAMI,F
PERSIAN GULF STAR OIL COMPANY,J
TRUONG PHAT LOC SHIPPING TRADING JOINT STOCK COMPANY,J
EAST OCEAN RASHIN SHIPPING CO,J
EDGAR COMMERCIAL SOLUTIONS FZE,J
LUSTRO INDUSTRY LIMITED,J
"OLIGEI INTERNATIONAL TRADING CO., LIMITED",J
ZAGROS TARABARAN-E ARYA,J
ALI ALMUTAWA PETROLEUM AND PETROCHEMICAL TRADING L.L.C.,J
PETROKICK LLC,J
SUMMER 5,J
BS BRAVO,J
EVERWIN SHIPMANAGEMENT PTE. LTD.,J
AFKAR SYSTEM YAZD COMPANY,J
MANSOURAHMADI,F
ALIAGHA-AHMADI,F
VIKTOR FILIPPOVICHRASHNIKOV,F
PUBLICHNOE AKTSIONERNOE OBSCHESTVO MAGNITOGORSKIY METALLURGICHESKIY KOMBINAT,J
INVESTITSIONNAYA KOMPANIYA MMK-FINANS,J
SERVICE IMMOBILIERE ANTIBES SAS,J
SERVICE IMMOBILIERE ET GESTION SAS,J
VH ANTIBES SAS,J
VILLA LEXA ESTATES SAS,J
LAURINKATZ,F
MG INTERNATIONAL AG,J
ALEXANDER-WALTERSTUDHALTER,F
STUDHALTER INTERNATIONAL GROUP AG,J
SWISS INTERNATIONAL ADVISORY GROUP AG,J
PAPA OSCAR VENTURES GMBH,J
SWISS INTERNATIONAL REAL ESTATE PORTFOLIO AG,J
EURIMO HOLDING SA,J
SCI AAA PROPERTIES,J
PAPA OSCAR VENTURES SE SL,J
JEREMY ERIC CAMILLESTUDHALTER,F
HUGO ANGE CHRISTOPHESTUDHALTER,F
MURAT MAGOMEDOVICHALIEV,F
LIMITED LIABILITY COMPANY BONUM CAPITAL,J
BONUM CAPITAL INVESTORS CORP,J
BONUM CAPITAL CYPRUS LTD,J
INGARETTICH,F
LIMITED LIABILITY COMPANY BONUM INVESTMENTS,J
LIMITED LIABILITY COMPANY BONUM MANAGEMENT,J
LIMITED LIABILITY COMPANY RB-ESTEIT,J
LIMITED LIABILITY COMPANY AVIAKOMPANIYA DALNEVOSTOCHNAYA KSM,J
YURIY IGOREVICHGUDILIN,F
OLGA YURIEVNAGRAK,F
LEONID MIKHAILOVICHGONIN,F
NOVASTREAM LIMITED,J
JOINT STOCK COMPANY PROMISING INDUSTRIAL AND INFRASTRUCTURE TECHNOLOGIES,J
FEDERAL STATE BUDGETARY SCIENTIFIC INSTITUTION RESEARCH AND PRODUCTION COMPLEX TECHNOLOGY CENTER,J
LLC SCIENTIFIC PRODUCTION ENTERPRISE DIGITAL SOLUTIONS,J
SCIENTIFIC AND PRODUCTION ASSOCIATION OF MEASURING EQUIPMENT JSC,J
JOINT STOCK COMPANY DESIGN TECHNOLOGY CENTER ELEKTRONIKA,J
JOINT STOCK COMPANY VOLOGODSKY OPTIKO MEKHANICHESKY FACTORY,J
JOINT STOCK COMPANY RESEARCH INSTITUTE OF ELECTRONIC AND MECHANICAL DEVICES,J
JSC SCIENTIFIC RESEARCH INSTITUTE SUBMICRON,J
ANTON SERGEEVICHURUSOV,F
JOINT STOCK COMPANY PENZENSKY NAUCHNO ISSLEDOVATELSKY ELEKTROTEKHNICHESKY HIGHER EDUCATION INSTITUTION,J
JSC ZELENOGRAD NANOTECHNOLOGY CENTER,J
JSC SVETLANA POLUPROVODNIKI,J
MITISHINSKIY SCIENTIFIC RESEARCH INSTITUTE OF RADIO MEASURING INSTRUMENTS,J
JOINT STOCK COMPANY DESIGN CENTER SOYUZ,J
ACADEMICIAN A.L. MINTS RADIOTECHNICAL INSTITUTE JOINT STOCK COMPANY,J
JOINT STOCK COMPANY INSTITUTE OF ELECTRONIC CONTROL COMPUTERS NAMED AFTER I.S. BRUK,J
NATALYA VALERYEVNAPOPOVA,F
OJSC SCIENTIFIC RESEARCH INSTITUTE OF PRECISION MECHANICAL ENGINEERING,J
PUBLIC JOINT STOCK COMPANY KREMNY,J
JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH MICROELECTRONIC EQUIPMENT PROGRESS,J
JOINT STOCK COMPANY VORONEZHSKY FACTORY POLUPROVODNIKOVYKH PRIBOROV-SBORKA,J
OPEN JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ENTERPRISE PULSAR,J
FEDERAL STATE INSTITUTION FEDERAL SCIENTIFIC CENTER SCIENTIFIC RESEARCH INSTITUTE FOR SYSTEM ANALYSIS OF THE RUSSIAN ACADEMY OF SCIENCES,J
SKOLKOVO FOUNDATION,J
ANDREY GRIGORYEVICHGURYEV,F
ANDREY ANDREEVICHGURYEV,F
DZHI AI INVEST OOO,J
CHLODWIG ENTERPRISES AG,J
ADORABELLA AG,J
SKOLKOVO INSTITUTE OF SCIENCE AND TECHNOLOGY,J
TECHNOPARK SKOLKOVO LIMITED LIABILITY COMPANY,J
DMITRIY ALEKSANDROVICHPUMPYANSKIY,F
ANDREY IGOREVICHMELNICHENKO,F
ALEXANDER ANATOLEVICHPONOMARENKO,F
KHOLDINGOVAYA KOMPANIYA INTERROS OOO,J
VLADIMIR OLEGOVICHPOTANIN,F
EKATERINA VIKTOROVNAPOTANINA,F
ANASTASIA VLADIMIROVNAPOTANINA,F
IVAN VLADIMIROVICHPOTANIN,F
NIRVANA,F
NARIMAN GADZHIEVICHGADZHIEV,F
SAID SULEYMANOVICHKERIMOV,F
FIRUZA NAZIMOVNAKERIMOVA,F
AMINA SULEYMANOVNAKERIMOVA,F
GULNARA SULEYMANOVNAKERIMOVA,F
SALVATION COMMITTEE FOR PEACE AND ORDER,J
KYRYLO SERHIYOVYCHSTREMOUSOV,F
VOLODYMYR VASILYOVICHSALDO,F
SERGEY VLADIMIROVICHYELISEYEV,F
KOSTYANTYN VOLODYMYROVYCHIVASHCHENKO,F
JOSECALDERON RIJO,F
FEDERAL STATE INSTITUTION OF HIGHER VOCATIONAL EDUCATION MOSCOW INSTITUTE OF PHYSICS AND TECHNOLOGY,J
MMK METALURJI SANAYI TICARET VE LIMAN ISLETMECILIGI ANONIM SIRKETI,J
MOHAMMADAGHA AHMADI,F
BLUE CACTUS HEAVY EQUIPMENT AND MACHINERY SPARE PARTS TRADING L.L.C.,J
FARWELL CANYON HK LIMITED,J
"SHEKUFEI INTERNATIONAL TRADING CO., LIMITED",J
PZNFR TRADING LIMITED,J
"ZHONGGU STORAGE AND TRANSPORTATION CO., LTD.",J
PIONEER SHIPMANAGEMENT PTE. LTD.,J
WS SHIPPING CO. LTD.,J
GOLDEN WARRIOR SHIPPING CO. LIMITED,J
MO'INMAHDAVI,F
ALIAKBARRASHIDI-BARJINI,F
GLORY HARVEST,F
AHMADKHATIBI AGHADA,F
AMIR HOSSEINNIKAEEN RAVARI,F
MOSTAFAHAJI HOSSEINI,F
MOJTABAHAJI HOSSEINI,F
MOHAMMADSHAKERI ASHTIJEH,F
JOSE ANGELRIVERA ZAZUETA,F
NELTONSANTISO AGUILA,F
JASON ANTONIOYANG LOPEZ,F
BILLTWEHWAY,F
SAYMA SYRENIUSCEPHUS,F
NATHANIELMCGILL,F
ALSTONE INVESTMENT AG,J
CONSTELLATION ADVISORS LTD,J
EMPEROR AVIATION LTD,J
9H-AMN,J
9H-ARK,J
9H-EAA,J
9H-MAO,J
9H-SIS,J
9H-SSK,J
9H-TIO,J
ROMAN VIKTOROVICHZOLOTOV,F
ZHANNA VIKTOROVNAZOLOTOVA,F
YURIY VALERYEVICHCHECHIKHIN,F
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MARKUS,J
VLADLENA YURYEVNAMISHUSTINA,F
ALEKSEY MIKHAYLOVICHMISHUSTIN,F
ALEKSANDR MIKHAYLOVICHMISHUSTIN,F
SERGEY VLADIMIROVICHMATVIYENKO,F
NATALYA VLADIMIROVNABEGLOVA,F
YULIYA ALEKSANDROVNABELOVA,F
OLGA ALEKSANDROVNABEGLOVA,F
MOHAMAD IRSHAD MOHAMADHARIS NIZAR,F
MUSABTURKMEN,F
"SINNO ELECTRONICS CO., LIMITED",J
ALEKSANDR VALENTINOVICHNOVAK,F
SVETLANA VLADIMIROVNAMEDVEDEVA,F
ILYA DMITRIEVICHMEDVEDEV,F
IRINA ALEKSANDROVNASHOIGU,F
YULIYA SERGEYEVNASHOIGU,F
KSENIYA SERGEYEVNASHOIGU,F
ANDREI VLADIMIROVICHKHOKHLOV,F
TACO LLC,J
VLADIMIR ALEKSANDROVICHIVANOV,F
SERGEY VYACHESLAVOVICHBYZOV,F
DMITRII VLADIMIROVICHGALIN,F
TURPAL-ALI VAKHAYEVICHIBRAGIMOV,F
TASK FORCE RUSICH,J
ALEXEY YUREVICHMILCHAKOV,F
YAN IGOREVICHPETROVSKIY,F
"BARZA STYLE & MODE CO., LIMITED",J
SERGEI VIKTOROVICHBULGAKOV,F
DMITRY SERGEEVICHGRAMASHOV,F
MARIYA GENNADEVNAERMAKOVA,F
PAVEL VELEREVICHKRYLLO,F
AMINATAKHMADOVA,F
OPEN JOINT STOCK COMPANY SVETLOGORSKKHIMVOLOKNO,J
15 KHORDAD FOUNDATION,J
SCIENTIFIC-TECHNICAL CENTER FOR ELECTRONIC WARFARE,J
ALEKSANDR PAVLOVICHSARKISYAN,F
OAO RADIOAVIONIKA,J
ZAO NTTS MODUL,J
TABARIK RAMZANOVNAKADYROVA,F
MILUR ELECTRONICS LLC,J
SHARP EDGE ENGINEERING INC.,J
MILUR SA,J
MIKHAIL ILYICHPAVLYUK,F
HOLGERLENG,F
JACQUESPASCHE,F
VOLODYMYR VALERIYOVYCHROGOV,F
VOLODYMYR VOLODYMYROVICHBANDURA,F
OLEKSANDR FEDOROVYCHSAULENKO,F
EDDIE VLADIMIROVICHASTANIN,F
VIKTOR OLEGOVICHZHIDKOV,F
OLGA NIKOLAEVNASKOROBOGATOVA,F
VLADIMIR VALERIEVICHKOMLEV,F
"ROTEK ELPOM, LLC",J
MARIA ALEXEYEVNALVOVA-BELOVA,F
MAXIM STANISLAVOVICHORESHKIN,F
VALERY MYKHAILOVYCHPAKHNYTS,F
SUCCESS AVIATION SERVICES FZC,J
I JET GLOBAL DMCC,J
SAFIRAN AIRPORT SERVICES,J
RAFAEL GUADALUPEFELIX NUNEZ,F
ESMAILKHATIB,F
BAHARESTAN KISH COMPANY,J
RAHMATOLLAHHEIDARI,F
PARAVAR PARS COMPANY,J
DESIGN AND MANUFACTURING OF AERO-ENGINE COMPANY,J
MANOUCHEHRAMANOLLAHI,F
QASEMREZAEI,F
SEYED HOJATOLLAHGHOREISHI,F
VIRGO MARINE,J
SLOBODANSTANKOVIC,F
INTEGRAL INZENJERING A.D. LAKTASI,J
JSC ACADEMICIAN M.F. RESHETNEV INFORMATION SATELLITE SYSTEMS,J
JOINT STOCK COMPANY ROSSIYSKIYE KOSMICHESKIYE SISTEMY,J
LIMITED LIABILITY COMPANY YADRO FAB DUBNA,J
LIMITED LIABILITY COMPANY GROUP OF COMPANIES AKVARIUS,J
JOINT STOCK COMPANY RESEARCH AND PRODUCTION ASSOCIATION NAMED AFTER S. A. LAVOCHKINA,J
FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICAL HIGHER EDUCATION INSTITUTION NAMED AFTER P. N. LEBEDEVA OF THE RUSSIAN FEDERATION ACADEMY SCIENCES,J
FEDERAL RESEARCH CENTER INSTITUTE OF APPLIED PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES,J
FEDERAL STATE FINANCED INSTITUTION OF SCIENCE HIGHER EDUCATION INSTITUTION SPECTROSCOPY OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES,J
L.D. LANDAU INSTITUTE FOR THEORETICAL PHYSICS OF RUSSIAN ACADEMY OF SCIENCES,J
FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER A. F. IOFFE OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES,J
FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER K. A. VALIEVA OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES,J
JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE RADIOSVYAZ,J
JOINT STOCK COMPANY ANGSTREM,J
SPECIALIZED ENGINEERING AND DESIGN BUREAU OF ELECTRONIC SYSTEMS JOINT STOCK COMPANY,J
JOINT STOCK COMPANY PRODUCTION ASSOCIATION SEVER,J
JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE SAPFIR,J
ALFONSOARZATE GARCIA,F
RENEARZATE GARCIA,F
LIMITED LIABILITY COMPANY KROKUS NANOELEKTRONIKA,J
JOINT STOCK COMPANY ELEMENT,J
DIANAKAJMAKOVIC,F
JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH ELEKTRONNOY TEKHNIKI,J
BAIKAL ELECTRONICS JSC,J
ELVEES RESEARCH AND DEVELOPMENT CENTER JSC,J
JSC MOSCOW CENTER OF SPARC TECHNOLOGIES,J
MULTICLET CORPORATION,J
JSC ADDITIVE TECHNOLOGIES CENTER,J
JOINT STOCK COMPANY RESEARCH CENTER ELINS,J
JSC SCIENTIFIC AND TECHNICAL CENTER ZASLON,J
JOINT STOCK COMPANY INSTITUTE FOR SCIENTIFIC RESEARCH VYCHISLITELNYKH KOMPLEKSOV NAMED AFTER M. A. KARTSEVA,J
RZHANOV INSTITUTE OF SEMICONDUCTOR PHYSICS SIBERIAN BRANCH OF RUSSIAN ACADEMY OF SCIENCES,J
JOINT VENTURE QUANTUM TECHNOLOGIES,J
INTERNATIONAL CENTER FOR QUANTUM OPTICS AND QUANTUM TECHNOLOGIES LIMITED LIABILITY COMPANY,J
YEVHEN VITALIIOVYCHBALYTSKYI,F
OLEKSIY SERGEEVICHSELIVANOV,F
ANDRIY LEONIDOVICHSIGUTA,F
ANTON ROBERTOVICHTITSKIY,F
ANDRIY YURIOVYCHTROFIMOV,F
MIKHAIL LEONIDOVICHRODIKOV,F
VLADIMIR ALEKSANDROVICHBESPALOV,F
ANTON VIKTOROVICHKOLTSOV,F
PAVLO IHOROVYCHFILIPCHUK,F
MYKYTA IVANOVICHSAMOILENKO,F
VIKTOR ANDRIYOVYCHEMELIANENKO,F
TETYANA YURIIVNATUMILINA,F
HENNADIY OLEKSANDROVYCHSHELESTENKO,F
OLEKSANDR YURIYOVYCHKOBETS,F
IHOR IHOROVYCHSEMENCHEV,F
TETYANA OLEKSANDRIVNAKUZ'MYCH,F
SERHIY MYKOLAYOVYCHCHEREVKO,F
AUNG MOEMYINT,F
DYNASTY INTERNATIONAL COMPANY LIMITED,J
MYOTHITSAR,F
FLY BAGHDAD AIRLINES COMPANY,J
KIYUMARSHEIDARI,F
SALARABNOUSH,F
IRAN'S MORALITY POLICE,J
HAJ AHMADMIRZAEI,F
MOHAMMADROSTAMI CHESHMEH GACHI,F
MOHAMED HUSSEINSALAD,F
OLGA SERGEEVNASOBYANINA,F
ANNA SERGEEVNAERSHOVA,F
BORIS YAKOVLEVICHRAPOPORT,F
GAS ALLURE,F
IRAN CHEMICAL INDUSTRIES INVESTMENT COMPANY PUBLIC JOINT STOCK,J
MIDDLE EAST KIMIYA PARS CO.,J
ML HOLDING GROUP LIMITED,J
TIBALAJI PETROCHEM PRIVATE LIMITED,J
SIERRA VISTA TRADING LIMITED,J
SOPHYCHEM HK LIMITED,J
CLARA SHIPPING LLC,J
ABDULLAHIJEERI,F
KHALIFADALE,F
HASSANAFGOOYE,F
ABDIKARIM HUSSEINGAGAALE,F
ABDIRAHMANNUREY,F
MOHAMED ALIBADAAS,F
PUBLIC JOINT STOCK COMPANY BANK URALSIB,J
AHMED HASAN ALI SULAIMANMATAAN,F
YULAN ADONAYARCHAGA CARIAS,F
DAVID ELIASCAMPBELL LICONA,F
NEW EASTERN SHIPPING CO LTD,J
SHIH HUANCHEN,F
ANFASAR TRADING S PTE. LTD.,J
SWANSEAS PORT SERVICES PTE. LTD.,J
ABDISAMAD,F
ANDREY REMOVICHBELOUSOV,F
OLEG VALENTINOVICHBELOZYOROV,F
DMITRIY NIKOLAEVICHCHERNYSHENKO,F
SERGEY OTTOVICHFRANK,F
ALEKSEY VALEREVICHSAZANOV,F
LA NUEVA FAMILIA MICHOACANA,J
JOHNNYHURTADO OLASCOAGA,F
JOSE ALFREDOHURTADO OLASCOAGA,F
SDM-BANK PUBLIC JOINT STOCK COMPANY,J
QIGAO,F
VAHID MOHAMMAD NASERMAJID,F
EISAZAREPOUR,F
HOSSEINNEJAT,F
HOSSEINSAJEDINIA,F
HOSSEINRAHIMI,F
YADOLLAHJAVANI,F
GENERAL DIRECTORATE OF MINES,J
VLADIMIRPLAHOTNIUC,F
"SERVICIOS ADMINISTRATIVOS FORDTWOO, S.A. DE C.V.",J
"CORPORATIVO TITLE I, S.A. DE C.V.",J
"CORPORATIVO TS BUSINESS INC, S.A. DE C.V.",J
"INTEGRACION BADEVA, S.A. DE C.V.",J
"JM PROVIDERS OFFICE, S.A. DE C.V.",J
"PROMOTORA VALLARTA ONE, S.A. DE C.V.",J
"TS BUSINESS CORPORATIVO, S.A. DE C.V.",J
"RECSERVI, S.A. DE C.V.",J
IL HOJON,F
JINYU,F
SU GILKIM,F
KOREA PAEKHO TRADING CORPORATION,J
CHILSONG TRADING CORPORATION,J
NIKOLAY NIKOLAYEVICHKOSOV,F
GEORGY NUGZAROVICHPOTAPOV,F
IMRELASZLOCZKI,F
MOHAMEDMIRE,F
YASIRJIIS,F
YUSUF AHMED HAJJINUROW,F
MUSTAF'ATO,F
MOHAMOUD ABDIADEN,F
YURY YURYEVICHOREKHOV,F
NDA NORD-DEUTSCHE INDUSTRIEANLAGENBAU GMBH,J
OPUS ENERGY TRADING LLC,J
K2016212771 SOUTH AFRICA PTY LTD,J
ASHIQ JEWELLERS CC,J
SULTAN'S CONSTRUCTION CC,J
SHAAHISTA SHOES CC,J
OSAMA ABDELMONGY ABDALLABAKR,F
NUFAELAKBAR,F
YUNUS MOHAMADAKBAR,F
MOHAMADAKBAR,F
UMARAKBAR,F
